,name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,popularity_confidence,processing,genre,genres_val,explicit_val
115,cheesus,126.0,False,0,Giorgio Robertini,Slidetrue,0.598,0.336,9,-11.992,0.0,0.0769,0.778,0.942,0.103,0.0386,90.156,4.0,188.0,48.0,0.5041282673723222,1.343558282208589,study,18,0
116,Don't Loose Control,373.953,False,0,Cosmic Boys,"Monosphere, Vol. 5",0.789,0.883,5,-4.552,0.0,0.0635,0.000309,0.917,0.065,0.363,128.992,4.0,799.0,199.0,0.5227602530877858,1.2793053545586106,techno,19,0
117,Shabistan,389.8,False,6,Dariush Dolat-Shahi,"Electronic Music, Tar and Sehtar",0.316,0.48,7,-14.772,0.0,0.0559,0.828,0.817,0.0685,0.269,89.008,4.0,643.0,160.0,0.5111654067428971,4.067085953878407,iranian,12,0
118,Prego e Martelo,178.678,False,42,Pablo,Meu Coração,0.773,0.8,4,-3.929,1.0,0.0389,0.75,0.0,0.122,0.792,131.948,4.0,387.0,95.0,0.5197015768926949,0.916010498687664,forro,7,0
119,Weird Sex,50.64,False,0,Leila Bela,Angra Manyu,0.34,0.332,6,-17.576,1.0,0.0597,0.767,0.635,0.112,0.139,81.286,3.0,65.0,20.0,0.45020133937476736,1.1709531013615733,iranian,12,0
120,Crackpipe,272.382,False,21,Micropoint,Overdose United,0.673,0.984,5,-1.414,0.0,0.288,0.0002,0.898,0.0887,0.105,99.998,4.0,452.0,114.0,0.5627042717783804,1.2793053545586106,industrial,11,0
121,退後,260.2,False,60,Jay Chou,依然范特西,0.661,0.572,0,-5.665,1.0,0.0246,0.406,0.0,0.111,0.186,131.954,4.0,561.0,141.0,0.49271688278482545,3.349056603773585,mandopop,15,0
122,可愛女人,236.466,False,55,Jay Chou,杰倫,0.767,0.671,5,-9.995,1.0,0.0317,0.552,3.23e-05,0.201,0.921,135.468,4.0,532.0,132.0,0.48896365136098624,1.2793053545586106,mandopop,15,0
123,Pai Nosso - Ao Vivo,213.866,False,58,Padre Marcelo Rossi,Padre Marcelo Rossi Sem Limite,0.189,0.624,9,-7.389,1.0,0.045,0.0877,0.0,0.0628,0.282,183.259,3.0,645.0,215.0,0.4547236084083338,1.343558282208589,brazil,3,0
124,"Bilu, Bilu",207.493,False,57,Pablo,É Só Dizer Que Sim,0.628,0.663,5,-6.267,1.0,0.0298,0.437,0.0,0.527,0.606,132.009,4.0,456.0,115.0,0.4854204122040009,1.2793053545586106,forro,7,0
125,Nossa História,276.24,False,45,Forró Boys,"Forró di Katiguria, Vol. 3",0.717,0.822,8,-4.765,1.0,0.0334,0.0874,0.0,0.116,0.901,92.998,4.0,428.0,107.0,0.5003771175205451,2.7259036144578315,forro,7,0
127,Ballada 07,216.64,False,23,Grzegorz Markowski,Polska Nostalgia 60+ Cz.3,0.498,0.479,5,-7.251,1.0,0.0251,0.629,0.000884,0.229,0.281,109.092,4.0,388.0,97.0,0.48387158455781654,1.2793053545586106,disney,6,0
128,I'm not yours (feat. 安室奈美惠),221.72,False,48,Jolin Tsai;Namie Amuro,呸,0.622,0.874,9,-5.639,1.0,0.0437,0.0122,1.8e-05,0.651,0.483,128.015,4.0,470.0,116.0,0.4887341932756474,1.343558282208589,mandopop,15,0
129,Baadaabaad,290.0,False,0,Rojin Sharafi,Zangaar,0.4,0.415,7,-13.288,0.0,0.16,0.839,0.362,0.111,0.0383,88.553,1.0,423.0,107.0,0.146,4.067085953878407,iranian,12,0
130,Ginger Root,140.75,False,4,"Sarah, the Illstrumentalist",FLOWERS,0.396,0.217,9,-12.465,0.0,0.0415,0.677,0.794,0.176,0.107,84.658,4.0,190.0,47.0,0.507,1.343558282208589,study,18,0
131,Anye Up,200.914,False,21,Ed Solo,"Welcome To The Jungle, Vol. 6: The Ultimate Jungle Cakes Drum & Bass Compilation",0.529,0.866,1,-3.226,1.0,0.0503,7.45e-06,0.936,0.152,0.739,174.996,4.0,577.0,144.0,0.5128578929361973,2.36741214057508,breakbeat,4,0
132,Aura,521.401,False,56,Avoure,U,0.684,0.604,11,-9.088,0.0,0.0471,0.00487,0.887,0.0456,0.364,123.0,4.0,1066.0,267.0,0.5062485649995105,0.7481162540365985,techno,19,0
134,Noble Maiden Fair,163.723,False,0,Jartisto,Brave (Music from the Motion Picture for Solo Piano),0.625,0.0464,11,-20.287,0.0,0.115,0.991,0.946,0.147,0.455,120.912,3.0,288.0,95.0,0.4876318397361593,0.7481162540365985,disney,6,0
135,Tiê,236.733,False,20,Sambabook;Criolo,"Sambabook Dona Ivone Lara, Vol. 1",0.668,0.516,11,-9.196,1.0,0.0726,0.645,0.0,0.0987,0.858,89.252,4.0,344.0,87.0,0.4986719187740506,0.7481162540365985,afrobeat,0,0
136,Imprint of Pleasure,442.627,False,4,Tube & Berger,Pleasure Dip,0.806,0.615,9,-8.129,0.0,0.0927,0.152,0.774,0.102,0.499,122.061,3.0,898.0,297.0,0.4840336917070115,1.343558282208589,techno,19,0
137,Get This Place - Radio Mix,203.026,False,17,Paul Elstak,The Best Of Paul Elstak Top 20,0.572,0.988,0,-5.352,1.0,0.0499,0.0064,0.315,0.419,0.656,158.917,4.0,526.0,130.0,0.49748876188434443,3.349056603773585,happy,8,0
138,Billo Rani,329.247,False,58,Pritam;Anand Raj Anand;Richa Sharma,Dhan Dhana Dhan Goal,0.71,0.845,11,-6.878,0.0,0.111,0.257,0.0,0.192,0.846,98.016,4.0,534.0,134.0,0.5153429207951856,0.7481162540365985,indian,10,0
139,(......棕髮少女)(feat. 小野麗莎),219.925,False,37,吳青峰;Lisa Ono,馬拉美的星期二,0.534,0.592,0,-8.56,1.0,0.0352,0.0426,0.0385,0.0957,0.202,88.012,4.0,312.0,77.0,0.4634239772571485,3.349056603773585,mandopop,15,0
140,Take U Back - Mad Dog Remix,305.625,False,24,Angerfist;Mad Dog,The Deadfaced Dimension,0.433,0.99,11,-3.224,1.0,0.326,0.000207,0.831,0.123,0.123,173.0,4.0,860.0,214.0,0.851,0.7481162540365985,techno,19,0
141,Dozen + 10,160.819,True,21,Govana,Liverpool Riddim,0.743,0.535,7,-5.016,1.0,0.284,0.217,3.13e-06,0.119,0.529,100.308,4.0,257.0,64.0,0.5303677468794851,4.067085953878407,j-dance,13,1
142,勇敢的人,220.64,False,3,No Party For Cao Dong,醜奴兒,0.719,0.557,11,-8.503,0.0,0.0365,0.0546,0.0235,0.0982,0.214,114.021,4.0,397.0,99.0,0.4851314286833212,0.7481162540365985,mandopop,15,0
143,Amor Sin Odio,332.695,False,35,Skaparapid,Que Empiece Ya!,0.504,0.769,7,-9.082,1.0,0.129,0.0587,0.00255,0.207,0.579,118.562,4.0,724.0,181.0,0.4902921436780263,4.067085953878407,spanish,17,0
144,Ihr könnt Euch einfach mal - Walter Wild Mix,277.416,True,23,Ikke Hüftgold;Basti Trailerpark;Walter Wild,Ihr könnt Euch einfach mal,0.671,0.95,11,-3.39,0.0,0.104,0.0358,1.97e-06,0.366,0.6,139.986,4.0,634.0,161.0,0.5138208186431569,0.7481162540365985,happy,8,1
146,你怎麼捨得我難過,271.56,False,23,音樂磁場,音樂磁場1-國語經典名曲,0.743,0.336,6,-14.684,1.0,0.0301,0.892,0.00348,0.0983,0.439,112.305,3.0,497.0,165.0,0.4645319934434158,1.1709531013615733,mandopop,15,0
147,Shelter,343.225,False,0,Ocoeur,Inner,0.146,0.0734,11,-23.291,1.0,0.0375,0.858,0.944,0.0769,0.033,68.61,4.0,384.0,96.0,0.471121636609154,0.7481162540365985,idm,9,0
148,Sandsings - Stylophone mix,290.76,False,0,Mira Calix,Pin Skeeling,0.468,0.699,9,-6.992,0.0,0.133,0.0514,0.252,0.107,0.222,163.239,4.0,618.0,155.0,0.5236810840906814,1.343558282208589,idm,9,0
149,flat disc - Coffe Shop,140.572,False,38,wet by water,flat disc,0.673,0.183,10,-16.714,1.0,0.0432,0.97,0.88,0.137,0.597,79.295,4.0,185.0,46.0,0.4816650808561458,0.7573891625615764,study,18,0
150,ヴァージニティー,252.946,False,27,NMB48,ヴァージニティー (劇場盤),0.457,0.957,2,-2.021,1.0,0.0449,0.181,4.3e-05,0.218,0.678,164.892,4.0,677.0,171.0,0.24,3.70048309178744,j-idol,14,0
151,Lage Nahi Man,191.77,False,56,Vismay Patel,Lage Nahi Man,0.622,0.318,6,-16.183,1.0,0.0268,0.855,0.00102,0.117,0.508,124.938,3.0,399.0,132.0,0.45414690318526757,1.1709531013615733,indian,10,0
152,Akela Hoon,224.6,False,53,AMAN,Akela Hoon,0.508,0.0901,7,-22.456,1.0,0.0295,0.943,0.000875,0.18,0.11,70.198,4.0,259.0,65.0,0.45501436980564414,4.067085953878407,indian,10,0
153,"Senhor,Que Vieste Salvar...",145.106,False,50,Padre Zeca,Dez E Deus,0.394,0.443,7,-12.441,1.0,0.0371,0.239,0.0,0.782,0.38,67.532,4.0,163.0,39.0,0.44091927600602304,4.067085953878407,brazil,3,0
154,Me Voy Pa’ Porce,246.226,False,16,La Misa Negra,La Misa Negra,0.605,0.732,7,-6.681,1.0,0.0737,0.0186,1.65e-06,0.051,0.793,178.022,4.0,723.0,182.0,0.4997484092821298,4.067085953878407,afrobeat,0,0
156,波打ち際を走らないか?,261.799,False,24,Keyakizaka46,風に吹かれても (Special Edition),0.446,0.862,5,-2.347,1.0,0.042,0.0319,0.0,0.284,0.512,151.976,4.0,647.0,161.0,0.4906365530958423,1.2793053545586106,j-idol,14,0
157,Crazy Legs,242.8,False,24,(Hed) P.E.,Broke,0.607,0.775,6,-5.427,1.0,0.267,0.00195,1.15e-06,0.0915,0.736,102.051,4.0,413.0,103.0,0.5116027166765923,1.1709531013615733,industrial,11,0
158,Leja Leja,269.815,False,48,Sultan Khan;Shreya Ghoshal;Salim Merchant,Ustad And The Divas,0.603,0.743,9,-7.013,1.0,0.0553,0.728,4.22e-05,0.103,0.341,100.021,4.0,444.0,112.0,0.5197659371229142,1.343558282208589,indian,10,0
159,Fim Sem Ponto Final,179.739,False,11,Priscila Senna,Fim Sem Ponto Final,0.771,0.551,4,-6.809,1.0,0.0309,0.569,6.93e-06,0.195,0.519,115.012,4.0,341.0,86.0,0.48907237038098705,0.916010498687664,forro,7,0
160,Chama Arteira,262.0,False,19,Samuca e a Selva,Ditados Populares Dançantes,0.694,0.731,4,-5.111,0.0,0.0411,0.0856,2.8e-05,0.305,0.62,125.769,4.0,544.0,136.0,0.4807250127981877,0.916010498687664,afrobeat,0,0
161,"Traditional: Kommet, ihr Hirten",114.08,False,0,Traditional;Wiener Sängerknaben;Schubert-Akademie;Gerald Wirth,Klassische Weihnachtsmusik,0.411,0.174,5,-12.668,1.0,0.0303,0.979,0.000103,0.0778,0.314,49.997,3.0,92.0,29.0,0.4416194040838404,1.2793053545586106,sleep,16,0
163,Amor Maior,197.277,False,42,Jota Quest;Jão,Collab,0.614,0.394,5,-11.954,1.0,0.0447,0.307,0.0,0.128,0.296,139.952,4.0,453.0,112.0,0.4675086002798862,1.2793053545586106,brazil,3,0
164,Wintree,141.296,False,35,Stapes,Wintree,0.723,0.287,0,-12.613,1.0,0.0783,0.957,0.825,0.102,0.253,76.011,4.0,176.0,44.0,0.4954269659796007,3.349056603773585,study,18,0
165,Todo mundo de Pie,239.093,False,30,Planetshakers,Nada Es Imposible,0.62,0.9,7,-4.158,1.0,0.0365,0.00332,0.0,0.0118,0.706,129.999,4.0,512.0,128.0,0.5067195120637052,4.067085953878407,afrobeat,0,0
166,La Fuerza,250.909,False,0,La Bien Querida;Los Planetas,El Que Sabem (Original Motion Picture Soundtrack),0.582,0.854,7,-7.594,1.0,0.0442,0.133,0.174,0.113,0.535,99.029,3.0,403.0,133.0,0.28,4.067085953878407,spanish,17,0
167,Pearl of Carolina,233.84,False,17,The Infamous Stringdusters,Toward the Fray,0.506,0.798,2,-6.466,1.0,0.0322,0.472,0.00593,0.198,0.602,114.798,4.0,436.0,108.0,0.49779704529563185,3.70048309178744,bluegrass,2,0
168,Diga pra Mim,221.973,False,0,Zezo,25 Sucessos de Zezo (O Principe dos Teclados),0.694,0.904,4,-4.65,0.0,0.045,0.092,0.0256,0.0445,0.67,90.003,4.0,332.0,82.0,0.4890532740452487,0.916010498687664,forro,7,0
170,Lily Of The Valley,135.146,False,16,Steve Ivey,30 Bluegrass Gospel Favorites,0.645,0.577,2,-5.938,1.0,0.0261,0.63,3.82e-06,0.1,0.748,106.929,4.0,234.0,59.0,0.49284488457091,3.70048309178744,bluegrass,2,0
171,Feed Your Head,346.24,False,63,Paul Kalkbrenner,7,0.793,0.339,5,-14.317,1.0,0.0555,0.166,0.809,0.11,0.266,125.993,4.0,717.0,179.0,0.47846512896269033,1.2793053545586106,techno,19,0
172,One Sweet Ride - Without Dialogue,101.853,False,26,Tokyo Disneyland,Tokyo Disneyland The Happy Ride with Baymax,0.579,0.89,7,-7.013,1.0,0.0588,0.00284,6.11e-06,0.659,0.888,155.111,4.0,254.0,63.0,0.4982973292420896,4.067085953878407,disney,6,0
173,Hardcore To Da Bone,316.213,False,18,Masters of Ceremony,The Best Hardcore Classics Ever,0.707,0.961,7,-3.419,1.0,0.158,0.00274,0.186,0.154,0.161,92.509,4.0,486.0,123.0,0.541158118707919,4.067085953878407,happy,8,0
174,stuck up top,126.028,False,11,Justnormal;frumhere,better unsaid,0.646,0.277,11,-10.531,1.0,0.0315,0.553,0.944,0.117,0.273,86.004,4.0,176.0,43.0,0.49021621118579173,0.7481162540365985,study,18,0
175,Song For His Presence - Live,470.76,False,34,Hillsong Young & Free,Out Here On A Friday Where It Began,0.499,0.531,4,-10.022,1.0,0.0291,0.0106,0.0,0.247,0.139,104.026,4.0,807.0,201.0,0.4661325814884101,0.916010498687664,forro,7,0
176,Beach & Berries,124.137,False,26,Kantboll,Beach & Berries,0.77,0.268,2,-10.559,1.0,0.0775,0.831,0.934,0.108,0.371,86.997,4.0,176.0,43.0,0.5050433497311294,3.70048309178744,study,18,0
177,Feel a Vibe,274.809,False,32,Layton Giordani,New Generation,0.707,0.927,1,-6.861,1.0,0.109,0.121,0.55,0.086,0.0519,131.009,4.0,593.0,148.0,0.5178357187862467,2.36741214057508,techno,19,0
179,Te Amei A Mais - Ao Vivo,219.13,False,40,Douglas & Vinicius,Ao Vivo Em São Paulo (Vol. 4),0.599,0.664,1,-5.747,1.0,0.0408,0.827,0.0,0.293,0.452,139.902,4.0,507.0,127.0,0.5071950911410056,2.36741214057508,forro,7,0
180,Pretty When You Cry (Live),228.293,True,25,Vast,Vast Live in New York City,0.573,0.832,2,-8.546,1.0,0.0418,0.00419,0.00132,0.74,0.293,107.979,4.0,409.0,102.0,0.46993899330793804,3.70048309178744,industrial,11,1
182,Mata,230.853,False,41,Akalé Wubé,Mata,0.569,0.496,4,-11.423,0.0,0.0674,0.393,0.924,0.11,0.808,82.822,4.0,305.0,77.0,0.48348302703088186,0.916010498687664,afrobeat,0,0
183,惡作劇,226.773,False,61,Tangerine Wong,惡作劇之吻,0.684,0.683,10,-6.374,1.0,0.028,0.581,9.52e-06,0.123,0.676,135.978,4.0,506.0,127.0,0.5090400607371907,0.7573891625615764,mandopop,15,0
185,Nebel,292.5,False,49,Droplex;Mark Dekoda,Nebel,0.934,0.533,8,-6.17,1.0,0.0789,0.00694,0.447,0.0942,0.15,128.001,4.0,624.0,155.0,0.5138005438001124,2.7259036144578315,techno,19,0
186,Side Effect (feat. Au/Ra),144.193,False,58,Alok;Au/Ra,Side Effect (feat. Au/Ra),0.727,0.712,10,-5.742,0.0,0.0597,0.192,0.0,0.196,0.515,123.955,4.0,293.0,72.0,0.4995646982834454,0.7573891625615764,chicago-house,5,0
187,Natural Spectrum,176.033,False,17,Ceephax Acid Crew,Cro Magnox,0.689,0.418,9,-11.424,0.0,0.0261,0.194,0.866,0.405,0.151,104.594,4.0,299.0,74.0,0.4822796633011671,1.343558282208589,idm,9,0
189,Rumba,99.0,False,57,Natos y Waor,Luna llena,0.776,0.813,6,-5.323,0.0,0.146,0.0994,6.16e-05,0.097,0.397,93.998,4.0,149.0,36.0,0.49887827359802184,1.1709531013615733,spanish,17,0
190,I Like It - Kenny Smoove Remix,261.266,False,13,Jomanda;Kenny Smoove,Nubia Soul,0.81,0.545,9,-12.579,0.0,0.0477,0.11,0.00318,0.246,0.726,95.31,4.0,412.0,102.0,0.46992968380302697,1.343558282208589,chicago-house,5,0
191,against,229.226,False,16,Sayaka Yamamoto,ゼロ ユニバース,0.486,0.936,2,-2.976,1.0,0.0896,0.0415,0.0,0.0942,0.475,94.953,4.0,347.0,88.0,0.5019654840162286,3.70048309178744,j-idol,14,0
192,Yes! Come Parade With Us,294.6,False,28,Leafcutter John,Yes! Come Parade With Us,0.408,0.731,3,-6.259,0.0,0.043,0.202,0.764,0.604,0.324,112.019,4.0,549.0,138.0,0.4896489523989014,1.7389162561576357,idm,9,0
193,Cigar Time,413.48,False,19,The New Mastersounds,Made for Pleasure,0.601,0.616,5,-10.865,1.0,0.0322,0.677,0.831,0.117,0.798,112.775,4.0,776.0,196.0,0.5083718731583114,1.2793053545586106,afrobeat,0,0
194,Benzin,226.0,False,63,Rammstein,Rosenrot,0.527,0.947,4,-4.205,0.0,0.0574,0.000393,0.00372,0.075,0.206,142.008,4.0,529.0,133.0,0.998,0.916010498687664,industrial,11,0
195,Cloud Study,190.0,False,61,Norris Melcher,Cloud Study,0.19,0.0959,2,-26.159,1.0,0.0446,0.949,0.976,0.102,0.0464,79.531,3.0,250.0,82.0,0.43586612652468076,3.70048309178744,sleep,16,0
198,Wicked Slam,168.8,False,30,Beenie Man,Dancehall: Beenie Man,0.607,0.859,10,-5.325,0.0,0.298,0.623,0.0,0.276,0.728,83.042,4.0,228.0,55.0,0.659,0.7573891625615764,j-dance,13,0
199,BORN FI DIS,150.72,False,19,Chronic Law;ATTOMATIC RECORDS,1law,0.551,0.59,3,-8.492,1.0,0.0621,0.0737,2.25e-05,0.112,0.128,102.14,4.0,256.0,63.0,0.4644613231837356,1.7389162561576357,j-dance,13,0
200,Clima Tropical,209.614,False,57,Dani Fernández,Entre las dudas y el azar,0.581,0.839,4,-5.968,1.0,0.0517,0.121,1.95e-06,0.102,0.413,146.928,4.0,506.0,126.0,0.4904443912134352,0.916010498687664,spanish,17,0
201,Off Screen,265.24,False,27,VNV Nation,Transnational,0.603,0.671,11,-9.025,0.0,0.0284,0.000606,0.0025,0.239,0.456,130.019,4.0,557.0,140.0,0.4772111489610332,0.7481162540365985,industrial,11,0
202,MEU VÍCIO É VOCÊ,144.914,False,57,Zezo,O Príncipe dos Teclados,0.778,0.852,8,-2.346,0.0,0.0265,0.567,0.0,0.0968,0.702,111.064,4.0,268.0,66.0,0.286,2.7259036144578315,forro,7,0
204,Break Ya King - Dub Edit,179.922,False,11,Shade k;Terrie Kynd,Break Ya King (Dub Edit),0.809,0.927,1,-7.488,1.0,0.188,0.00565,0.00694,0.0622,0.4,131.996,4.0,383.0,96.0,0.5111746065791934,2.36741214057508,breakbeat,4,0
205,Promised Land - Floorplan Extended Paradise Remix,435.414,False,4,Joe Smooth;Floorplan,Promised Land (Floorplan Paradise Remix),0.699,0.855,1,-5.798,0.0,0.0793,0.00427,0.00925,0.102,0.175,124.962,4.0,904.0,228.0,0.49547325057042535,2.36741214057508,chicago-house,5,0
206,Mami,168.367,False,71,Rvfv;Pablo Mas,NASTU,0.707,0.572,1,-5.378,1.0,0.157,0.497,4.06e-06,0.126,0.456,98.003,4.0,271.0,67.0,0.5042467828107512,2.36741214057508,spanish,17,0
207,O Seu Amor por Mim - Ao Vivo,362.734,False,49,Weslei Santos,Pra Todo Mundo Cantar (Ao Vivo),0.459,0.399,6,-9.954,1.0,0.0339,0.433,0.0,0.682,0.374,139.792,3.0,840.0,279.0,0.4273750051098464,1.1709531013615733,brazil,3,0
209,For Me,194.063,False,46,Limoblaze;Marizu,Afrobeats Rap and Jesus,0.728,0.719,2,-4.201,1.0,0.0459,0.477,0.0,0.0713,0.719,107.95,4.0,345.0,86.0,0.5069122803638403,3.70048309178744,afrobeat,0,0
210,Phosphor,467.333,False,20,Bölzer,Hero,0.156,0.981,4,-7.823,0.0,0.0908,2.68e-05,0.534,0.144,0.0965,127.326,4.0,980.0,244.0,0.104,0.916010498687664,black-metal,1,0
211,Mi Eden de Tristeza,273.225,False,31,Porta;Pumpkin,No Es Cuestión de Edades (Maqueta 2006),0.774,0.402,11,-6.131,1.0,0.243,0.0984,0.0,0.347,0.812,92.011,4.0,420.0,105.0,0.5058679877274078,0.7481162540365985,spanish,17,0
212,說好不哭,220.693,False,63,Jay Chou;Ashin Chen,最偉大的作品,0.513,0.363,10,-11.219,1.0,0.0306,0.53,0.0,0.0792,0.383,151.828,4.0,542.0,136.0,0.48163842632114007,0.7573891625615764,mandopop,15,0
213,Strange Clouds,130.737,False,12,"Sarah, the Illstrumentalist",MOMENTS,0.812,0.435,0,-10.269,1.0,0.0602,0.00988,0.895,0.111,0.802,122.05,4.0,261.0,64.0,0.47797742712157715,3.349056603773585,study,18,0
214,House Party - Doe Schite Remix,257.693,False,7,Aaron Smith;Malik Hart,House Party,0.694,0.768,0,-4.971,1.0,0.238,0.00199,0.00225,0.0412,0.435,121.962,4.0,522.0,132.0,0.5133255358747124,3.349056603773585,chicago-house,5,0
215,Algo Contigo,210.413,False,0,Rosario,Halloween 2022 Pop Vol. 1,0.706,0.748,1,-5.54,1.0,0.165,0.671,0.0,0.14,0.745,96.146,4.0,321.0,80.0,0.5205568607093433,2.36741214057508,spanish,17,0
217,Espelho Espelho Meu,173.215,False,44,Banda A Loba,Espelho Espelho Meu,0.802,0.592,11,-6.071,1.0,0.0336,0.795,0.0046,0.118,0.883,125.999,4.0,359.0,90.0,0.5178267401202132,0.7481162540365985,forro,7,0
218,Geração Coca-Cola,141.4,False,48,Legião Urbana,Mais Do Mesmo,0.574,0.89,6,-5.789,0.0,0.041,0.082,0.0,0.0741,0.83,97.9,4.0,225.0,56.0,0.47815746287632765,1.1709531013615733,brazil,3,0
219,Tongue,303.75,False,10,Anenon,Tongue,0.471,0.652,5,-13.163,0.0,0.0621,0.708,0.894,0.0923,0.31,179.097,4.0,906.0,228.0,0.5038553394739433,1.2793053545586106,idm,9,0
220,Diga - Ao Vivo,297.24,False,40,Dorgival Dantas;Xand,Simplesmente Dorgival Dantas (Ao Vivo),0.386,0.756,9,-4.861,1.0,0.095,0.679,0.0,0.529,0.585,172.804,4.0,843.0,211.0,0.5133499279478264,1.343558282208589,forro,7,0
221,Burnin Love - Rave Radio Edit,261.16,False,22,Critical Mass,Burnin Love,0.547,0.922,8,-7.476,0.0,0.0453,0.00552,0.615,0.084,0.175,165.027,4.0,713.0,179.0,0.5131788186487123,2.7259036144578315,happy,8,0
222,Conflicto,166.817,False,14,Timothy Infinite,Cielo,0.784,0.724,6,-6.739,1.0,0.0503,0.0775,0.885,0.271,0.401,93.984,4.0,259.0,65.0,0.4981251681670633,1.1709531013615733,study,18,0
223,渋谷川,292.226,False,24,Keyakizaka46,サイレントマジョリティー (Special Edition),0.516,0.728,1,-3.867,1.0,0.0287,0.388,0.0,0.116,0.57,93.0,4.0,442.0,110.0,0.49431744462930627,2.36741214057508,j-idol,14,0
225,Mostra,148.119,False,34,Henry Freitas,O Forró Voltou,0.543,0.933,10,-1.373,1.0,0.0741,0.556,4.21e-05,0.137,0.762,160.013,4.0,375.0,93.0,0.5419014104195583,0.7573891625615764,forro,7,0
226,Fixed Emotions,158.158,False,43,rec.memos,Fixed Emotions,0.76,0.378,7,-11.719,0.0,0.0633,0.532,0.867,0.117,0.265,80.031,4.0,210.0,51.0,0.5043286149595348,4.067085953878407,study,18,0
227,Strummer Boy,129.819,False,45,Dusty Decks,RPM,0.681,0.36,11,-9.901,0.0,0.159,0.926,0.95,0.124,0.417,84.896,4.0,182.0,44.0,0.5290407924869633,0.7481162540365985,study,18,0
228,A New Today - ANDY SVGE Remix,223.815,False,17,Endymion;Art Of Fighters;Lilly Julian;ANDY SVGE,Invincible,0.392,0.951,11,-3.941,0.0,0.064,0.184,0.00128,0.0959,0.394,151.998,4.0,557.0,140.0,0.512341144794561,0.7481162540365985,happy,8,0
229,Gatinha,192.6,False,38,Marcynho Sensação,Junho 2K21,0.641,0.73,9,-6.976,1.0,0.0862,0.185,2.27e-05,0.0683,0.622,132.079,3.0,434.0,144.0,0.48152682295887195,1.343558282208589,forro,7,0
230,Sincronia,212.683,False,14,Samuca e a Selva,Ditados Populares Dançantes,0.791,0.546,11,-8.81,0.0,0.0436,0.034,0.0211,0.0464,0.843,100.064,4.0,351.0,88.0,0.47564900682832956,0.7481162540365985,afrobeat,0,0
231,Better,310.571,False,19,Faderhead;Chris Harms,Better,0.441,0.756,9,-7.557,0.0,0.0322,0.0212,0.105,0.378,0.367,144.3,4.0,734.0,184.0,0.47864865023139114,1.343558282208589,industrial,11,0
233,Time Stands Still,216.466,False,0,xJ-Will;2Infinity,In Your Eyes Vol: I,0.803,0.278,2,-13.841,0.0,0.0484,0.0207,0.875,0.12,0.473,130.001,4.0,446.0,112.0,0.47317808743188444,3.70048309178744,study,18,0
234,Future Underground,555.437,False,7,Alphaxone;protoU,Back to Beyond,0.0684,0.0981,0,-24.798,1.0,0.0439,0.306,0.865,0.106,0.0329,65.394,3.0,672.0,222.0,0.4241647286886261,3.349056603773585,iranian,12,0
236,Gaston - Brazilian Version,190.4,False,24,Mauricio Luz;Pedro Lopes,A Bela e a Fera,0.436,0.332,7,-15.096,1.0,0.0663,0.811,0.0,0.136,0.701,72.408,4.0,248.0,62.0,0.594,4.067085953878407,disney,6,0
237,Segura,238.293,False,18,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine,Segura,0.538,0.533,0,-12.113,1.0,0.0518,0.0184,0.0133,0.109,0.365,74.973,4.0,293.0,72.0,0.45036605136258884,3.349056603773585,afrobeat,0,0
238,擱淺,236.133,False,65,Jay Chou,七里香,0.497,0.49,5,-7.161,1.0,0.0276,0.671,0.000417,0.155,0.126,122.71,4.0,481.0,121.0,0.193,1.2793053545586106,mandopop,15,0
239,"Mulher Nova, Bonita e Carinhosa Faz o Homem Gemer Sem Sentir Dor",355.76,False,39,Amelinha,"Mulher Nova, Bonita E Carinhosa, Faz O Homem Gemer Sem Sentir Dor",0.477,0.437,5,-12.441,1.0,0.0406,0.46,0.0,0.0962,0.248,103.162,4.0,604.0,152.0,0.47257583866867103,1.2793053545586106,forro,7,0
240,Unashamed - Beauty In The Broken Album Version,304.853,False,39,Starfield,Beauty In The Broken,0.442,0.458,5,-7.875,1.0,0.0259,0.0979,0.0,0.187,0.139,153.991,4.0,776.0,195.0,0.4605186164222852,1.2793053545586106,afrobeat,0,0
